"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Every authenticated response should include rate-limit headers.","117","test_response_includes_rate_limit_headers","tests","2026-07-29","failed","2026-07-29","TestRepositories","test_repositories","",""
"GET /user returns 200 for an authenticated user.","109","test_get_authenticated_user_returns_200","tests","2026-07-29","failed","2026-07-29","TestUsers","test_users","",""
"Unauthorized responses include a human-readable message.","89","test_401_response_has_message","tests","2026-07-29","passed","2026-07-29","TestAuthentication","test_auth","",""
"GET /users/:username with a bogus username returns 404.","94","test_get_nonexistent_user_returns_404","tests","2026-07-29","failed","2026-07-29","TestUsers","test_users","",""
"A completely malformed Authorization header should be rejected.","92","test_malformed_auth_header_returns_401","tests","2026-07-29","passed","2026-07-29","TestAuthentication","test_auth","",""
"Setting per_page limits the number of repos returned.","102","test_repos_pagination_per_page","tests","2026-07-29","failed","2026-07-29","TestRepositories","test_repositories","",""
"GET /users/:username/followers returns a list.","0","test_list_user_followers","tests","2026-07-29","failed","2026-07-29","TestUsers","test_users","",""
"GET /users/:username returns the same user info.","0","test_get_user_by_username","tests","2026-07-29","failed","2026-07-29","TestUsers","test_users","",""
"PATCH /repos/:owner/:repo/issues/:number can update the title.","0","test_update_issue_title","tests","2026-07-29","failed","2026-07-29","TestIssues","test_issues","",""
"Responses should return application/json content type.","108","test_response_content_type_is_json","tests","2026-07-29","passed","2026-07-29","TestRepositories","test_repositories","",""
"GET /user/repos returns a list for authenticated users.","119","test_get_authenticated_user_repos","tests","2026-07-29","failed","2026-07-29","TestRepositories","test_repositories","",""
"The test_issue fixture should have created an issue successfully.","0","test_create_issue_returns_201","tests","2026-07-29","failed","2026-07-29","TestIssues","test_issues","",""
"Even unauthenticated requests include rate-limit headers.","92","test_rate_limit_headers_on_unauthenticated_request","tests","2026-07-29","passed","2026-07-29","TestAuthentication","test_auth","",""
"Creating a repo with the same name as an existing one returns 422.","0","test_create_duplicate_repo_returns_422","tests","2026-07-29","failed","2026-07-29","TestRepositories","test_repositories","",""
"PATCH /repos/:owner/:repo/issues/:number can close an issue.","0","test_close_issue","tests","2026-07-29","failed","2026-07-29","TestIssues","test_issues","",""
"DELETE /repos/:owner/:repo returns 204 No Content.","0","test_delete_repo_returns_204","tests","2026-07-29","failed","2026-07-29","TestRepositories","test_repositories","",""
"POST /repos/bad-user/bad-repo/issues returns 404.","119","test_create_issue_on_nonexistent_repo_returns_404","tests","2026-07-29","failed","2026-07-29","TestIssues","test_issues","",""
"The authenticated user payload must contain a login field.","0","test_authenticated_user_has_login","tests","2026-07-29","failed","2026-07-29","TestUsers","test_users","",""
"POST /user/repos without a name field returns 422.","98","test_create_repo_without_name_returns_422","tests","2026-07-29","failed","2026-07-29","TestRepositories","test_repositories","",""
"GET /repos/:owner/:repo/issues?state=closed returns only closed issues.","0","test_list_issues_filter_by_state","tests","2026-07-29","failed","2026-07-29","TestIssues","test_issues","",""
"Unauthorized responses include a documentation_url for debugging.","113","test_401_response_has_documentation_url","tests","2026-07-29","passed","2026-07-29","TestAuthentication","test_auth","",""
"Public endpoints like /zen work without auth.","180","test_unauthenticated_public_endpoint_returns_200","tests","2026-07-29","passed","2026-07-29","TestAuthentication","test_auth","",""
"PATCH /user can update the user's bio.","198","test_update_authenticated_user_bio","tests","2026-07-29","failed","2026-07-29","TestUsers","test_users","",""
