"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_throttled_request_is_retried_until_it_succeeds","tests","2026-08-14","passed","2026-08-14","TestRetryBehaviour","test_rate_limiting","",""
"GET /users/:username returns the same user info.","162","test_get_user_by_username","tests","2026-08-14","passed","2026-08-14","TestUsers","test_users","",""
"Repo creation fixture should have produced a valid repo name.","0","test_create_repo_returns_201","tests","2026-08-14","passed","2026-08-14","TestRepositories","test_repositories","",""
"The test_issue fixture should have created an issue successfully.","0","test_create_issue_returns_201","tests","2026-08-14","passed","2026-08-14","TestIssues","test_issues","",""
"Public endpoints like /zen work without auth.","260","test_unauthenticated_public_endpoint_returns_200","tests","2026-08-14","passed","2026-08-14","TestAuthentication","test_auth","",""
"Responses should return application/json content type.","286","test_response_content_type_is_json","tests","2026-08-14","passed","2026-08-14","TestRepositories","test_repositories","",""
"GET /repos/:owner/:repo/issues?state=closed returns only closed issues.","276","test_list_issues_filter_by_state","tests","2026-08-14","passed","2026-08-14","TestIssues","test_issues","",""
"
        Backing off forever is not more correct than failing. Past the budget
        the suite returns GitHub's own response so the failure message says why.
        ","1","test_gives_up_and_reports_the_throttled_response","tests","2026-08-14","passed","2026-08-14","TestRetryBehaviour","test_rate_limiting","",""
"PATCH /repos/:owner/:repo/issues/:number can update the title.","1178","test_update_issue_title","tests","2026-08-14","passed","2026-08-14","TestIssues","test_issues","",""
"","1","test_secondary_limit_body_is_detected","tests","2026-08-14","passed","2026-08-14","TestRateLimitDetection","test_rate_limiting","",""
"","0","test_ordinary_statuses_are_not_rate_limits[201]","tests","2026-08-14","passed","2026-08-14","TestRateLimitDetection","test_rate_limiting","",""
"GET /user/repos returns a list for authenticated users.","447","test_get_authenticated_user_repos","tests","2026-08-14","passed","2026-08-14","TestRepositories","test_repositories","",""
"","0","test_ordinary_statuses_are_not_rate_limits[204]","tests","2026-08-14","passed","2026-08-14","TestRateLimitDetection","test_rate_limiting","",""
"The authenticated user payload must contain a login field.","0","test_authenticated_user_has_login","tests","2026-08-14","passed","2026-08-14","TestUsers","test_users","",""
"GET /user response matches the user JSON schema.","208","test_authenticated_user_response_schema","tests","2026-08-14","passed","2026-08-14","TestUsers","test_users","",""
"","0","test_retry_after_header_is_honoured","tests","2026-08-14","passed","2026-08-14","TestRetryBehaviour","test_rate_limiting","",""
"POST /repos/:owner/:repo/issues without a title returns 422.","437","test_create_issue_without_title_returns_422","tests","2026-08-14","passed","2026-08-14","TestIssues","test_issues","",""
"Unauthorized responses include a documentation_url for debugging.","198","test_401_response_has_documentation_url","tests","2026-08-14","passed","2026-08-14","TestAuthentication","test_auth","",""
"GET /repos/:owner/:repo/issues/99999 returns 404.","108","test_get_nonexistent_issue_returns_404","tests","2026-08-14","passed","2026-08-14","TestIssues","test_issues","",""
"Unauthorized responses include a human-readable message.","187","test_401_response_has_message","tests","2026-08-14","passed","2026-08-14","TestAuthentication","test_auth","",""
"
        The one that matters. GitHub uses 403 for ""too fast"" and for ""not
        allowed"", and this suite asserts on the second kind.
        ","0","test_plain_403_is_not_a_rate_limit","tests","2026-08-14","passed","2026-08-14","TestRateLimitDetection","test_rate_limiting","",""
"A completely malformed Authorization header should be rejected.","191","test_malformed_auth_header_returns_401","tests","2026-08-14","passed","2026-08-14","TestAuthentication","test_auth","",""
"GET /users/:username with a bogus username returns 404.","82","test_get_nonexistent_user_returns_404","tests","2026-08-14","passed","2026-08-14","TestUsers","test_users","",""
"","1","test_plain_403_is_not_retried","tests","2026-08-14","passed","2026-08-14","TestRetryBehaviour","test_rate_limiting","",""
"","0","test_retry_after_header_is_detected","tests","2026-08-14","passed","2026-08-14","TestRateLimitDetection","test_rate_limiting","",""
"Every authenticated response should include rate-limit headers.","351","test_response_includes_rate_limit_headers","tests","2026-08-14","passed","2026-08-14","TestRepositories","test_repositories","",""
"PATCH /repos/:owner/:repo successfully updates the description.","459","test_update_repo_description","tests","2026-08-14","passed","2026-08-14","TestRepositories","test_repositories","",""
"A request with a garbage token should be rejected.","192","test_invalid_token_returns_401","tests","2026-08-14","passed","2026-08-14","TestAuthentication","test_auth","",""
"GET /users/:username also matches the user JSON schema.","127","test_public_user_response_schema","tests","2026-08-14","passed","2026-08-14","TestUsers","test_users","",""
"GET /repos/:owner/:repo/issues/:number matches the issue JSON schema.","165","test_get_issue_response_schema","tests","2026-08-14","passed","2026-08-14","TestIssues","test_issues","",""
"PATCH /repos/:owner/:repo/issues/:number can close an issue.","1299","test_close_issue","tests","2026-08-14","passed","2026-08-14","TestIssues","test_issues","",""
"DELETE /repos/:owner/:repo returns 204 No Content.

        Creates its own repository rather than taking the shared `test_repo`
        fixture, because it destroys what it is given.

        The creation is asserted before the deletion is attempted. It was not,
        and when the account was being throttled the create silently returned
        403, the delete then correctly reported 404 for a repository that had
        never existed, and the failure read `assert 404 == 204` - which points
        at DELETE, the one call in this test that was working.
        ","3073","test_delete_repo_returns_204","tests","2026-08-14","passed","2026-08-14","TestRepositories","test_repositories","",""
"GET /user returns 200 for an authenticated user.","119","test_get_authenticated_user_returns_200","tests","2026-08-14","passed","2026-08-14","TestUsers","test_users","",""
"POST /repos/bad-user/bad-repo/issues returns 404.","852","test_create_issue_on_nonexistent_repo_returns_404","tests","2026-08-14","passed","2026-08-14","TestIssues","test_issues","",""
"Setting per_page limits the number of repos returned.","210","test_repos_pagination_per_page","tests","2026-08-14","passed","2026-08-14","TestRepositories","test_repositories","",""
"","0","test_ordinary_statuses_are_not_rate_limits[404]","tests","2026-08-14","passed","2026-08-14","TestRateLimitDetection","test_rate_limiting","",""
"POST /user/repos without a name field returns 422.","728","test_create_repo_without_name_returns_422","tests","2026-08-14","passed","2026-08-14","TestRepositories","test_repositories","",""
"GET /repos/:owner/:repo with bogus names returns 404.","91","test_get_nonexistent_repo_returns_404","tests","2026-08-14","passed","2026-08-14","TestRepositories","test_repositories","",""
"404 responses include a message field in the body.","82","test_nonexistent_user_response_has_message","tests","2026-08-14","passed","2026-08-14","TestUsers","test_users","",""
"PATCH /user accepts a write and echoes the stored value back.

        This deliberately writes the bio back to whatever it already is, rather
        than setting a test string and restoring it afterwards.

        The earlier version set the bio to ""Updated bio from automated test"" and
        restored it on the next line. That is safe right up until the process is
        killed between those two calls - a cancelled workflow, a runner timeout,
        a rate limit - and then a real, public GitHub profile is left advertising
        that it is being written to by a test suite. On a nightly schedule that
        is several chances a week to leave it that way.

        Writing the current value back is idempotent: it exercises the same
        endpoint, the same auth, the same status code and the same response
        shape, and there is no window in which the account is in a state anyone
        has to clean up. Please do not ""improve"" this back into a mutation.
        ","558","test_patch_authenticated_user_is_accepted","tests","2026-08-14","passed","2026-08-14","TestUsers","test_users","",""
