"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Backing off forever is not more correct than failing. Past the budget
        the suite returns GitHub's own response so the failure message says why.
        ","1","test_gives_up_and_reports_the_throttled_response","tests","2026-08-23","passed","2026-08-23","TestRetryBehaviour","test_rate_limiting","",""
"","1","test_plain_403_is_not_retried","tests","2026-08-23","passed","2026-08-23","TestRetryBehaviour","test_rate_limiting","",""
"","0","test_writes_are_paced_but_reads_are_not","tests","2026-08-23","passed","2026-08-23","TestRetryBehaviour","test_rate_limiting","",""
"GET /users/:username/repos returns a list.","358","test_list_user_repos","tests","2026-08-23","passed","2026-08-23","TestUsers","test_users","",""
"","0","test_throttled_request_is_retried_until_it_succeeds","tests","2026-08-23","passed","2026-08-23","TestRetryBehaviour","test_rate_limiting","",""
"","0","test_ordinary_statuses_are_not_rate_limits[401]","tests","2026-08-23","passed","2026-08-23","TestRateLimitDetection","test_rate_limiting","",""
"GET /repos/:owner/:repo matches the repository JSON schema.","126","test_get_repo_response_schema","tests","2026-08-23","passed","2026-08-23","TestRepositories","test_repositories","",""
"Sanity check — a valid token should succeed.","151","test_valid_token_returns_200","tests","2026-08-23","passed","2026-08-23","TestAuthentication","test_auth","",""
"","0","test_ordinary_statuses_are_not_rate_limits[422]","tests","2026-08-23","passed","2026-08-23","TestRateLimitDetection","test_rate_limiting","",""
"PATCH /repos/:owner/:repo/issues/:number can close an issue.","1295","test_close_issue","tests","2026-08-23","passed","2026-08-23","TestIssues","test_issues","",""
"","1","test_secondary_limit_body_is_detected","tests","2026-08-23","passed","2026-08-23","TestRateLimitDetection","test_rate_limiting","",""
"","0","test_ordinary_statuses_are_not_rate_limits[404]","tests","2026-08-23","passed","2026-08-23","TestRateLimitDetection","test_rate_limiting","",""
"The authenticated user payload must contain a login field.","0","test_authenticated_user_has_login","tests","2026-08-23","passed","2026-08-23","TestUsers","test_users","",""
"The test_issue fixture should have created an issue successfully.","1","test_create_issue_returns_201","tests","2026-08-23","passed","2026-08-23","TestIssues","test_issues","",""
"404 responses include a message field in the body.","38","test_nonexistent_user_response_has_message","tests","2026-08-23","passed","2026-08-23","TestUsers","test_users","",""
"GET /repos/:owner/:repo/issues?state=closed returns only closed issues.","219","test_list_issues_filter_by_state","tests","2026-08-23","passed","2026-08-23","TestIssues","test_issues","",""
"","0","test_exhausted_primary_limit_is_detected","tests","2026-08-23","passed","2026-08-23","TestRateLimitDetection","test_rate_limiting","",""
"GET /user/repos returns a list for authenticated users.","682","test_get_authenticated_user_repos","tests","2026-08-23","passed","2026-08-23","TestRepositories","test_repositories","",""
"Repo creation fixture should have produced a valid repo name.","0","test_create_repo_returns_201","tests","2026-08-23","passed","2026-08-23","TestRepositories","test_repositories","",""
"
        The one that matters. GitHub uses 403 for ""too fast"" and for ""not
        allowed"", and this suite asserts on the second kind.
        ","0","test_plain_403_is_not_a_rate_limit","tests","2026-08-23","passed","2026-08-23","TestRateLimitDetection","test_rate_limiting","",""
"GET /repos/:owner/:repo/issues/:number matches the issue JSON schema.","108","test_get_issue_response_schema","tests","2026-08-23","passed","2026-08-23","TestIssues","test_issues","",""
"","0","test_ordinary_statuses_are_not_rate_limits[204]","tests","2026-08-23","passed","2026-08-23","TestRateLimitDetection","test_rate_limiting","",""
"POST /repos/:owner/:repo/issues/:number/labels adds labels.","2293","test_add_label_to_issue","tests","2026-08-23","passed","2026-08-23","TestIssues","test_issues","",""
"GET /users/:username returns the same user info.","78","test_get_user_by_username","tests","2026-08-23","passed","2026-08-23","TestUsers","test_users","",""
"POST /repos/:owner/:repo/issues/:number/comments adds a comment.","1105","test_add_comment_to_issue","tests","2026-08-23","passed","2026-08-23","TestIssues","test_issues","",""
