"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Sanity check — a valid token should succeed.","185","test_valid_token_returns_200","tests","2026-09-03","passed","2026-09-03","TestAuthentication","test_auth","",""
"GET /repos/:owner/:repo with bogus names returns 404.","65","test_get_nonexistent_repo_returns_404","tests","2026-09-03","passed","2026-09-03","TestRepositories","test_repositories","",""
"Repo creation fixture should have produced a valid repo name.","0","test_create_repo_returns_201","tests","2026-09-03","passed","2026-09-03","TestRepositories","test_repositories","",""
"PATCH /repos/:owner/:repo/issues/:number can update the title.","1159","test_update_issue_title","tests","2026-09-03","passed","2026-09-03","TestIssues","test_issues","",""
"The authenticated user payload must contain a login field.","0","test_authenticated_user_has_login","tests","2026-09-03","passed","2026-09-03","TestUsers","test_users","",""
"GET /users/:username returns the same user info.","127","test_get_user_by_username","tests","2026-09-03","passed","2026-09-03","TestUsers","test_users","",""
"GET /user returns 200 for an authenticated user.","103","test_get_authenticated_user_returns_200","tests","2026-09-03","passed","2026-09-03","TestUsers","test_users","",""
"GET /user response matches the user JSON schema.","117","test_authenticated_user_response_schema","tests","2026-09-03","passed","2026-09-03","TestUsers","test_users","",""
"GET /repos/:owner/:repo/issues?state=closed returns only closed issues.","274","test_list_issues_filter_by_state","tests","2026-09-03","passed","2026-09-03","TestIssues","test_issues","",""
"Setting per_page limits the number of repos returned.","171","test_repos_pagination_per_page","tests","2026-09-03","passed","2026-09-03","TestRepositories","test_repositories","",""
"","0","test_ordinary_statuses_are_not_rate_limits[201]","tests","2026-09-03","passed","2026-09-03","TestRateLimitDetection","test_rate_limiting","",""
"","0","test_plain_403_is_not_retried","tests","2026-09-03","passed","2026-09-03","TestRetryBehaviour","test_rate_limiting","",""
"","0","test_ordinary_statuses_are_not_rate_limits[404]","tests","2026-09-03","passed","2026-09-03","TestRateLimitDetection","test_rate_limiting","",""
"DELETE /repos/:owner/:repo returns 204 No Content.

        Creates its own repository rather than taking the shared `test_repo`
        fixture, because it destroys what it is given.

        The creation is asserted before the deletion is attempted. It was not,
        and when the account was being throttled the create silently returned
        403, the delete then correctly reported 404 for a repository that had
        never existed, and the failure read `assert 404 == 204` - which points
        at DELETE, the one call in this test that was working.
        ","3319","test_delete_repo_returns_204","tests","2026-09-03","passed","2026-09-03","TestRepositories","test_repositories","",""
"GET /users/:username/repos returns a list.","434","test_list_user_repos","tests","2026-09-03","passed","2026-09-03","TestUsers","test_users","",""
"404 responses include a message field in the body.","57","test_nonexistent_user_response_has_message","tests","2026-09-03","passed","2026-09-03","TestUsers","test_users","",""
"Public endpoints like /zen work without auth.","92","test_unauthenticated_public_endpoint_returns_200","tests","2026-09-03","passed","2026-09-03","TestAuthentication","test_auth","",""
"A request with a garbage token should be rejected.","30","test_invalid_token_returns_401","tests","2026-09-03","passed","2026-09-03","TestAuthentication","test_auth","",""
"GET /repos/:owner/:repo/issues/99999 returns 404.","85","test_get_nonexistent_issue_returns_404","tests","2026-09-03","passed","2026-09-03","TestIssues","test_issues","",""
"","0","test_ordinary_statuses_are_not_rate_limits[401]","tests","2026-09-03","passed","2026-09-03","TestRateLimitDetection","test_rate_limiting","",""
"","0","test_exhausted_primary_limit_is_detected","tests","2026-09-03","passed","2026-09-03","TestRateLimitDetection","test_rate_limiting","",""
"POST /repos/bad-user/bad-repo/issues returns 404.","870","test_create_issue_on_nonexistent_repo_returns_404","tests","2026-09-03","passed","2026-09-03","TestIssues","test_issues","",""
"PATCH /repos/:owner/:repo successfully updates the description.","212","test_update_repo_description","tests","2026-09-03","passed","2026-09-03","TestRepositories","test_repositories","",""
"GET /users/:username/following returns a list.","110","test_list_user_following","tests","2026-09-03","passed","2026-09-03","TestUsers","test_users","",""
"POST /repos/:owner/:repo/issues without a title returns 422.","429","test_create_issue_without_title_returns_422","tests","2026-09-03","passed","2026-09-03","TestIssues","test_issues","",""
"Unauthorized responses include a human-readable message.","28","test_401_response_has_message","tests","2026-09-03","passed","2026-09-03","TestAuthentication","test_auth","",""
"GET /repos/:owner/:repo/issues/:number matches the issue JSON schema.","123","test_get_issue_response_schema","tests","2026-09-03","passed","2026-09-03","TestIssues","test_issues","",""
"POST /user/repos without a name field returns 422.","723","test_create_repo_without_name_returns_422","tests","2026-09-03","passed","2026-09-03","TestRepositories","test_repositories","",""
"","0","test_writes_are_paced_but_reads_are_not","tests","2026-09-03","passed","2026-09-03","TestRetryBehaviour","test_rate_limiting","",""
"Unauthorized responses include a documentation_url for debugging.","27","test_401_response_has_documentation_url","tests","2026-09-03","passed","2026-09-03","TestAuthentication","test_auth","",""
"GET /users/:username with a bogus username returns 404.","63","test_get_nonexistent_user_returns_404","tests","2026-09-03","passed","2026-09-03","TestUsers","test_users","",""
"GET /user without any credentials returns 401.","51","test_no_auth_returns_401_for_private_endpoint","tests","2026-09-03","passed","2026-09-03","TestAuthentication","test_auth","",""
"PATCH /repos/:owner/:repo/issues/:number can close an issue.","1273","test_close_issue","tests","2026-09-03","passed","2026-09-03","TestIssues","test_issues","",""
"","0","test_retry_after_header_is_detected","tests","2026-09-03","passed","2026-09-03","TestRateLimitDetection","test_rate_limiting","",""
"","10","test_secondary_limit_body_is_detected","tests","2026-09-03","passed","2026-09-03","TestRateLimitDetection","test_rate_limiting","",""
"
        Backing off forever is not more correct than failing. Past the budget
        the suite returns GitHub's own response so the failure message says why.
        ","1","test_gives_up_and_reports_the_throttled_response","tests","2026-09-03","passed","2026-09-03","TestRetryBehaviour","test_rate_limiting","",""
"POST /repos/:owner/:repo/issues/:number/labels adds labels.","2211","test_add_label_to_issue","tests","2026-09-03","passed","2026-09-03","TestIssues","test_issues","",""
"The test_issue fixture should have created an issue successfully.","0","test_create_issue_returns_201","tests","2026-09-03","passed","2026-09-03","TestIssues","test_issues","",""
"","0","test_ordinary_statuses_are_not_rate_limits[200]","tests","2026-09-03","passed","2026-09-03","TestRateLimitDetection","test_rate_limiting","",""
