"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","test_exhausted_primary_limit_is_detected","tests","2026-09-11","passed","2026-09-11","TestRateLimitDetection","test_rate_limiting","",""
"Every authenticated response should include rate-limit headers.","406","test_response_includes_rate_limit_headers","tests","2026-09-11","passed","2026-09-11","TestRepositories","test_repositories","",""
"GET /repos/:owner/:repo/issues/99999 returns 404.","85","test_get_nonexistent_issue_returns_404","tests","2026-09-11","passed","2026-09-11","TestIssues","test_issues","",""
"Repo creation fixture should have produced a valid repo name.","0","test_create_repo_returns_201","tests","2026-09-11","passed","2026-09-11","TestRepositories","test_repositories","",""
"","0","test_ordinary_statuses_are_not_rate_limits[422]","tests","2026-09-11","passed","2026-09-11","TestRateLimitDetection","test_rate_limiting","",""
"GET /user without any credentials returns 401.","137","test_no_auth_returns_401_for_private_endpoint","tests","2026-09-11","passed","2026-09-11","TestAuthentication","test_auth","",""
"","0","test_ordinary_statuses_are_not_rate_limits[401]","tests","2026-09-11","passed","2026-09-11","TestRateLimitDetection","test_rate_limiting","",""
"GET /users/:username/following returns a list.","117","test_list_user_following","tests","2026-09-11","passed","2026-09-11","TestUsers","test_users","",""
"GET /users/:username/followers returns a list.","117","test_list_user_followers","tests","2026-09-11","passed","2026-09-11","TestUsers","test_users","",""
"Responses should return application/json content type.","421","test_response_content_type_is_json","tests","2026-09-11","passed","2026-09-11","TestRepositories","test_repositories","",""
"Unauthorized responses include a documentation_url for debugging.","101","test_401_response_has_documentation_url","tests","2026-09-11","passed","2026-09-11","TestAuthentication","test_auth","",""
"POST /repos/:owner/:repo/issues without a title returns 422.","355","test_create_issue_without_title_returns_422","tests","2026-09-11","passed","2026-09-11","TestIssues","test_issues","",""
"GET /users/:username returns the same user info.","165","test_get_user_by_username","tests","2026-09-11","passed","2026-09-11","TestUsers","test_users","",""
"GET /repos/:owner/:repo/issues?state=closed returns only closed issues.","314","test_list_issues_filter_by_state","tests","2026-09-11","passed","2026-09-11","TestIssues","test_issues","",""
"","0","test_ordinary_statuses_are_not_rate_limits[200]","tests","2026-09-11","passed","2026-09-11","TestRateLimitDetection","test_rate_limiting","",""
"
        Backing off forever is not more correct than failing. Past the budget
        the suite returns GitHub's own response so the failure message says why.
        ","0","test_gives_up_and_reports_the_throttled_response","tests","2026-09-11","passed","2026-09-11","TestRetryBehaviour","test_rate_limiting","",""
"Sanity check — a valid token should succeed.","255","test_valid_token_returns_200","tests","2026-09-11","passed","2026-09-11","TestAuthentication","test_auth","",""
"GET /user/repos returns a list for authenticated users.","1051","test_get_authenticated_user_repos","tests","2026-09-11","passed","2026-09-11","TestRepositories","test_repositories","",""
"Even unauthenticated requests include rate-limit headers.","123","test_rate_limit_headers_on_unauthenticated_request","tests","2026-09-11","passed","2026-09-11","TestAuthentication","test_auth","",""
"The test_issue fixture should have created an issue successfully.","0","test_create_issue_returns_201","tests","2026-09-11","passed","2026-09-11","TestIssues","test_issues","",""
"GET /users/:username also matches the user JSON schema.","163","test_public_user_response_schema","tests","2026-09-11","passed","2026-09-11","TestUsers","test_users","",""
"GET /user response matches the user JSON schema.","165","test_authenticated_user_response_schema","tests","2026-09-11","passed","2026-09-11","TestUsers","test_users","",""
"GET /user returns 200 for an authenticated user.","220","test_get_authenticated_user_returns_200","tests","2026-09-11","passed","2026-09-11","TestUsers","test_users","",""
"PATCH /repos/:owner/:repo/issues/:number can close an issue.","1228","test_close_issue","tests","2026-09-11","passed","2026-09-11","TestIssues","test_issues","",""
"PATCH /repos/:owner/:repo successfully updates the description.","253","test_update_repo_description","tests","2026-09-11","passed","2026-09-11","TestRepositories","test_repositories","",""
"404 responses include a message field in the body.","84","test_nonexistent_user_response_has_message","tests","2026-09-11","passed","2026-09-11","TestUsers","test_users","",""
"Creating a repo with the same name as an existing one returns 422.","1053","test_create_duplicate_repo_returns_422","tests","2026-09-11","passed","2026-09-11","TestRepositories","test_repositories","",""
"POST /user/repos without a name field returns 422.","624","test_create_repo_without_name_returns_422","tests","2026-09-11","passed","2026-09-11","TestRepositories","test_repositories","",""
"Unauthorized responses include a human-readable message.","103","test_401_response_has_message","tests","2026-09-11","passed","2026-09-11","TestAuthentication","test_auth","",""
"PATCH /user accepts a write and echoes the stored value back.

        This deliberately writes the bio back to whatever it already is, rather
        than setting a test string and restoring it afterwards.

        The earlier version set the bio to ""Updated bio from automated test"" and
        restored it on the next line. That is safe right up until the process is
        killed between those two calls - a cancelled workflow, a runner timeout,
        a rate limit - and then a real, public GitHub profile is left advertising
        that it is being written to by a test suite. On a nightly schedule that
        is several chances a week to leave it that way.

        Writing the current value back is idempotent: it exercises the same
        endpoint, the same auth, the same status code and the same response
        shape, and there is no window in which the account is in a state anyone
        has to clean up. Please do not ""improve"" this back into a mutation.
        ","831","test_patch_authenticated_user_is_accepted","tests","2026-09-11","passed","2026-09-11","TestUsers","test_users","",""
"When results are paginated, the response includes a Link header.","181","test_repos_pagination_link_header","tests","2026-09-11","passed","2026-09-11","TestRepositories","test_repositories","",""
"POST /repos/bad-user/bad-repo/issues returns 404.","892","test_create_issue_on_nonexistent_repo_returns_404","tests","2026-09-11","passed","2026-09-11","TestIssues","test_issues","",""
