"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"GET /repos/:owner/:repo/issues/:number matches the issue JSON schema.","149","test_get_issue_response_schema","tests","2026-07-31","passed","2026-07-31","TestIssues","test_issues","",""
"PATCH /repos/:owner/:repo/issues/:number can update the title.","338","test_update_issue_title","tests","2026-07-31","passed","2026-07-31","TestIssues","test_issues","",""
"A request with a garbage token should be rejected.","112","test_invalid_token_returns_401","tests","2026-07-31","passed","2026-07-31","TestAuthentication","test_auth","",""
"PATCH /repos/:owner/:repo successfully updates the description.","0","test_update_repo_description","tests","2026-07-31","failed","2026-07-31","TestRepositories","test_repositories","",""
"GET /repos/:owner/:repo matches the repository JSON schema.","0","test_get_repo_response_schema","tests","2026-07-31","failed","2026-07-31","TestRepositories","test_repositories","",""
"POST /repos/:owner/:repo/issues/:number/comments adds a comment.","402","test_add_comment_to_issue","tests","2026-07-31","passed","2026-07-31","TestIssues","test_issues","",""
"GET /users/:username returns the same user info.","108","test_get_user_by_username","tests","2026-07-31","passed","2026-07-31","TestUsers","test_users","",""
"PATCH /repos/:owner/:repo/issues/:number can close an issue.","533","test_close_issue","tests","2026-07-31","passed","2026-07-31","TestIssues","test_issues","",""
"POST /repos/bad-user/bad-repo/issues returns 404.","69","test_create_issue_on_nonexistent_repo_returns_404","tests","2026-07-31","passed","2026-07-31","TestIssues","test_issues","",""
"GET /user/repos returns a list for authenticated users.","305","test_get_authenticated_user_repos","tests","2026-07-31","passed","2026-07-31","TestRepositories","test_repositories","",""
"Responses should return application/json content type.","267","test_response_content_type_is_json","tests","2026-07-31","passed","2026-07-31","TestRepositories","test_repositories","",""
"Setting per_page limits the number of repos returned.","116","test_repos_pagination_per_page","tests","2026-07-31","passed","2026-07-31","TestRepositories","test_repositories","",""
"GET /repos/:owner/:repo/issues?state=closed returns only closed issues.","0","test_list_issues_filter_by_state","tests","2026-07-31","failed","2026-07-31","TestIssues","test_issues","",""
"Creating a repo with the same name as an existing one returns 422.","0","test_create_duplicate_repo_returns_422","tests","2026-07-31","failed","2026-07-31","TestRepositories","test_repositories","",""
"When results are paginated, the response includes a Link header.","136","test_repos_pagination_link_header","tests","2026-07-31","passed","2026-07-31","TestRepositories","test_repositories","",""
"GET /repos/:owner/:repo/issues/99999 returns 404.","0","test_get_nonexistent_issue_returns_404","tests","2026-07-31","failed","2026-07-31","TestIssues","test_issues","",""
"GET /repos/:owner/:repo with bogus names returns 404.","76","test_get_nonexistent_repo_returns_404","tests","2026-07-31","passed","2026-07-31","TestRepositories","test_repositories","",""
"GET /users/:username with a bogus username returns 404.","67","test_get_nonexistent_user_returns_404","tests","2026-07-31","passed","2026-07-31","TestUsers","test_users","",""
"GET /users/:username/followers returns a list.","78","test_list_user_followers","tests","2026-07-31","passed","2026-07-31","TestUsers","test_users","",""
"404 responses include a message field in the body.","64","test_nonexistent_user_response_has_message","tests","2026-07-31","passed","2026-07-31","TestUsers","test_users","",""
"Even unauthenticated requests include rate-limit headers.","94","test_rate_limit_headers_on_unauthenticated_request","tests","2026-07-31","passed","2026-07-31","TestAuthentication","test_auth","",""
"GET /user without any credentials returns 401.","119","test_no_auth_returns_401_for_private_endpoint","tests","2026-07-31","passed","2026-07-31","TestAuthentication","test_auth","",""
"GET /users/:username also matches the user JSON schema.","106","test_public_user_response_schema","tests","2026-07-31","passed","2026-07-31","TestUsers","test_users","",""
"GET /user returns 200 for an authenticated user.","99","test_get_authenticated_user_returns_200","tests","2026-07-31","passed","2026-07-31","TestUsers","test_users","",""
"POST /repos/:owner/:repo/issues/:number/labels adds labels.","614","test_add_label_to_issue","tests","2026-07-31","passed","2026-07-31","TestIssues","test_issues","",""
