"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"A completely malformed Authorization header should be rejected.","35","test_malformed_auth_header_returns_401","tests","2026-05-30","passed","2026-05-30","TestAuthentication","test_auth","",""
"GET /users/:username/repos returns a list.","211","test_list_user_repos","tests","2026-05-30","passed","2026-05-30","TestUsers","test_users","",""
"Public endpoints like /zen work without auth.","86","test_unauthenticated_public_endpoint_returns_200","tests","2026-05-30","passed","2026-05-30","TestAuthentication","test_auth","",""
"The authenticated user payload must contain a login field.","0","test_authenticated_user_has_login","tests","2026-05-30","passed","2026-05-30","TestUsers","test_users","",""
"Every authenticated response should include rate-limit headers.","302","test_response_includes_rate_limit_headers","tests","2026-05-30","passed","2026-05-30","TestRepositories","test_repositories","",""
"Creating a repo with the same name as an existing one returns 422.","141","test_create_duplicate_repo_returns_422","tests","2026-05-30","passed","2026-05-30","TestRepositories","test_repositories","",""
"GET /repos/:owner/:repo/issues/99999 returns 404.","57","test_get_nonexistent_issue_returns_404","tests","2026-05-30","passed","2026-05-30","TestIssues","test_issues","",""
"POST /repos/:owner/:repo/issues/:number/comments adds a comment.","360","test_add_comment_to_issue","tests","2026-05-30","passed","2026-05-30","TestIssues","test_issues","",""
"When results are paginated, the response includes a Link header.","116","test_repos_pagination_link_header","tests","2026-05-30","passed","2026-05-30","TestRepositories","test_repositories","",""
"POST /user/repos without a name field returns 422.","84","test_create_repo_without_name_returns_422","tests","2026-05-30","passed","2026-05-30","TestRepositories","test_repositories","",""
"GET /user returns 200 for an authenticated user.","75","test_get_authenticated_user_returns_200","tests","2026-05-30","passed","2026-05-30","TestUsers","test_users","",""
"GET /users/:username returns the same user info.","79","test_get_user_by_username","tests","2026-05-30","passed","2026-05-30","TestUsers","test_users","",""
"GET /repos/:owner/:repo/issues/:number matches the issue JSON schema.","101","test_get_issue_response_schema","tests","2026-05-30","passed","2026-05-30","TestIssues","test_issues","",""
"The test_issue fixture should have created an issue successfully.","1","test_create_issue_returns_201","tests","2026-05-30","passed","2026-05-30","TestIssues","test_issues","",""
"POST /repos/bad-user/bad-repo/issues returns 404.","45","test_create_issue_on_nonexistent_repo_returns_404","tests","2026-05-30","passed","2026-05-30","TestIssues","test_issues","",""
"GET /users/:username/following returns a list.","61","test_list_user_following","tests","2026-05-30","passed","2026-05-30","TestUsers","test_users","",""
"PATCH /repos/:owner/:repo/issues/:number can close an issue.","550","test_close_issue","tests","2026-05-30","passed","2026-05-30","TestIssues","test_issues","",""
"POST /repos/:owner/:repo/issues without a title returns 422.","73","test_create_issue_without_title_returns_422","tests","2026-05-30","passed","2026-05-30","TestIssues","test_issues","",""
"GET /user/repos returns a list for authenticated users.","370","test_get_authenticated_user_repos","tests","2026-05-30","passed","2026-05-30","TestRepositories","test_repositories","",""
"GET /user response matches the user JSON schema.","73","test_authenticated_user_response_schema","tests","2026-05-30","passed","2026-05-30","TestUsers","test_users","",""
"PATCH /user can update the user's bio.","511","test_update_authenticated_user_bio","tests","2026-05-30","passed","2026-05-30","TestUsers","test_users","",""
"GET /users/:username also matches the user JSON schema.","75","test_public_user_response_schema","tests","2026-05-30","passed","2026-05-30","TestUsers","test_users","",""
"GET /repos/:owner/:repo with bogus names returns 404.","47","test_get_nonexistent_repo_returns_404","tests","2026-05-30","passed","2026-05-30","TestRepositories","test_repositories","",""
"Responses should return application/json content type.","267","test_response_content_type_is_json","tests","2026-05-30","passed","2026-05-30","TestRepositories","test_repositories","",""
"Repo creation fixture should have produced a valid repo name.","0","test_create_repo_returns_201","tests","2026-05-30","passed","2026-05-30","TestRepositories","test_repositories","",""
"DELETE /repos/:owner/:repo returns 204 No Content.","2164","test_delete_repo_returns_204","tests","2026-05-30","passed","2026-05-30","TestRepositories","test_repositories","",""
