"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"PATCH /user accepts a write and echoes the stored value back.

        This deliberately writes the bio back to whatever it already is, rather
        than setting a test string and restoring it afterwards.

        The earlier version set the bio to ""Updated bio from automated test"" and
        restored it on the next line. That is safe right up until the process is
        killed between those two calls - a cancelled workflow, a runner timeout,
        a rate limit - and then a real, public GitHub profile is left advertising
        that it is being written to by a test suite. On a nightly schedule that
        is several chances a week to leave it that way.

        Writing the current value back is idempotent: it exercises the same
        endpoint, the same auth, the same status code and the same response
        shape, and there is no window in which the account is in a state anyone
        has to clean up. Please do not ""improve"" this back into a mutation.
        ","472","test_patch_authenticated_user_is_accepted","tests","2026-08-08","passed","2026-08-08","TestUsers","test_users","",""
"POST /repos/bad-user/bad-repo/issues returns 404.","64","test_create_issue_on_nonexistent_repo_returns_404","tests","2026-08-08","passed","2026-08-08","TestIssues","test_issues","",""
"PATCH /repos/:owner/:repo successfully updates the description.","0","test_update_repo_description","tests","2026-08-08","failed","2026-08-08","TestRepositories","test_repositories","",""
"DELETE /repos/:owner/:repo returns 204 No Content.","211","test_delete_repo_returns_204","tests","2026-08-08","failed","2026-08-08","TestRepositories","test_repositories","",""
"PATCH /repos/:owner/:repo/issues/:number can update the title.","378","test_update_issue_title","tests","2026-08-08","passed","2026-08-08","TestIssues","test_issues","",""
"Unauthorized responses include a human-readable message.","75","test_401_response_has_message","tests","2026-08-08","passed","2026-08-08","TestAuthentication","test_auth","",""
"Responses should return application/json content type.","305","test_response_content_type_is_json","tests","2026-08-08","passed","2026-08-08","TestRepositories","test_repositories","",""
"The test_issue fixture should have created an issue successfully.","1","test_create_issue_returns_201","tests","2026-08-08","passed","2026-08-08","TestIssues","test_issues","",""
"GET /users/:username with a bogus username returns 404.","59","test_get_nonexistent_user_returns_404","tests","2026-08-08","passed","2026-08-08","TestUsers","test_users","",""
"PATCH /repos/:owner/:repo/issues/:number can close an issue.","558","test_close_issue","tests","2026-08-08","passed","2026-08-08","TestIssues","test_issues","",""
"POST /repos/:owner/:repo/issues without a title returns 422.","0","test_create_issue_without_title_returns_422","tests","2026-08-08","failed","2026-08-08","TestIssues","test_issues","",""
"GET /users/:username returns the same user info.","114","test_get_user_by_username","tests","2026-08-08","passed","2026-08-08","TestUsers","test_users","",""
